transaction_id,transaction_time,amount,hour,merchant_category,channel,distance_from_home_km,txns_last_hour,card_age_days,is_foreign_transaction,is_fraud
TXN0043075,2026-01-26 18:46:00,89.73,8,grocery,card_present,9.1,0,3307,0,0
TXN0043076,2026-01-26 18:46:00,41.15,18,grocery,mobile_app,9.9,0,3676,0,0
TXN0043077,2026-01-26 18:46:00,155.81,9,grocery,card_present,12.2,2,397,0,0
TXN0043078,2026-01-26 18:47:00,109.39,9,cash_advance,card_present,4.8,1,363,0,0
TXN0043079,2026-01-26 18:47:00,31.06,14,electronics,card_present,16.6,0,1026,0,0
TXN0043080,2026-01-26 18:48:00,105.23,18,restaurant,online,1.8,2,3657,0,0
TXN0043081,2026-01-26 18:49:00,47.98,17,utilities,mobile_app,4.8,0,2870,0,0
TXN0043082,2026-01-26 18:49:00,87.57,13,fuel,mobile_app,6.0,0,1296,0,0
TXN0043083,2026-01-26 18:50:00,41.12,19,online_retail,mobile_app,0.4,0,837,0,0
TXN0043084,2026-01-26 18:50:00,97.1,16,online_retail,mobile_app,5.6,0,2161,0,0
TXN0043085,2026-01-26 18:50:00,75.54,1,grocery,card_present,2.1,1,3335,0,0
TXN0043086,2026-01-26 18:51:00,129.05,21,grocery,mobile_app,3.5,0,512,0,0
TXN0043087,2026-01-26 18:53:00,164.23,9,grocery,card_present,4.2,0,1377,0,0
TXN0043088,2026-01-26 18:54:00,92.81,9,grocery,card_present,4.5,0,89,0,0
TXN0043089,2026-01-26 18:54:00,94.54,19,online_retail,mobile_app,9.6,0,283,0,0
TXN0043090,2026-01-26 18:55:00,137.68,11,electronics,online,7.1,1,320,0,0
TXN0043091,2026-01-26 18:55:00,197.48,16,grocery,card_present,5.0,0,329,0,0
TXN0043092,2026-01-26 18:55:00,31.43,9,grocery,card_present,4.3,1,2047,0,0
TXN0043093,2026-01-26 18:56:00,169.98,9,grocery,card_present,1.5,2,1949,0,0
TXN0043094,2026-01-26 18:56:00,22.69,19,online_retail,card_present,11.3,1,3929,0,0
TXN0043095,2026-01-26 18:57:00,22.91,10,electronics,mobile_app,15.9,0,2101,0,0
TXN0043096,2026-01-26 18:59:00,179.03,17,electronics,card_present,1.1,0,2034,0,0
TXN0043097,2026-01-26 19:00:00,18.34,1,electronics,mobile_app,1.9,1,1646,0,0
TXN0043098,2026-01-26 19:00:00,56.04,13,travel,mobile_app,15.8,0,2571,0,0
TXN0043099,2026-01-26 19:01:00,70.47,18,grocery,card_present,4.7,0,3187,0,0
TXN0043100,2026-01-26 19:06:00,13.58,18,entertainment,online,1.4,0,2236,0,0
TXN0043101,2026-01-26 19:07:00,14.53,14,electronics,card_present,9.5,5,902,0,0
TXN0043102,2026-01-26 19:08:00,159.15,15,fuel,card_present,18.5,0,2787,0,0
TXN0043103,2026-01-26 19:10:00,72.95,13,restaurant,card_present,6.6,0,2928,0,0
TXN0043104,2026-01-26 19:10:00,36.07,16,fuel,mobile_app,1.8,1,1014,1,0
TXN0043105,2026-01-26 19:12:00,36.29,20,grocery,mobile_app,12.5,0,2311,0,0
TXN0043106,2026-01-26 19:13:00,76.32,17,grocery,card_present,9.3,0,1821,0,0
TXN0043107,2026-01-26 19:15:00,99.39,16,fuel,mobile_app,10.5,1,2693,0,0
TXN0043108,2026-01-26 19:16:00,249.99,16,fuel,card_present,0.7,0,2158,0,0
TXN0043109,2026-01-26 19:16:00,31.15,18,electronics,online,1.4,1,1826,1,0
TXN0043110,2026-01-26 19:17:00,36.92,17,restaurant,mobile_app,0.2,0,959,0,0
TXN0043111,2026-01-26 19:17:00,33.55,19,fuel,card_present,8.0,0,170,0,0
TXN0043112,2026-01-26 19:20:00,33.46,10,online_retail,mobile_app,10.4,2,3628,0,0
TXN0043113,2026-01-26 19:20:00,147.53,18,grocery,mobile_app,3.5,0,306,0,0
TXN0043114,2026-01-26 19:21:00,90.12,14,restaurant,online,6.9,0,649,0,0
TXN0043115,2026-01-26 19:21:00,125.41,19,restaurant,card_present,5.0,0,864,1,0
TXN0043116,2026-01-26 19:22:00,180.21,11,grocery,online,2.6,0,3321,0,0
TXN0043117,2026-01-26 19:23:00,70.35,16,restaurant,card_present,2.9,3,1410,0,0
TXN0043118,2026-01-26 19:23:00,12.99,11,grocery,mobile_app,6.4,0,3385,0,0
TXN0043119,2026-01-26 19:24:00,74.87,13,travel,card_present,0.9,0,1750,0,0
TXN0043120,2026-01-26 19:24:00,64.78,8,electronics,card_present,1.4,1,643,0,0
TXN0043121,2026-01-26 19:26:00,94.2,9,restaurant,online,4.3,1,1575,0,0
TXN0043122,2026-01-26 19:26:00,125.74,14,restaurant,mobile_app,3.3,0,1328,0,0
TXN0043123,2026-01-26 19:28:00,9.75,4,restaurant,online,2.6,1,1130,1,0
TXN0043124,2026-01-26 19:29:00,122.79,0,fuel,mobile_app,8.4,0,3155,0,0
TXN0043125,2026-01-26 19:30:00,19.74,5,restaurant,online,0.1,0,3287,0,0
TXN0043126,2026-01-26 19:33:00,22.5,8,entertainment,card_present,0.5,0,979,0,0
TXN0043127,2026-01-26 19:34:00,102.01,20,fuel,card_present,2.1,1,190,0,0
TXN0043128,2026-01-26 19:36:00,39.41,20,grocery,card_present,5.5,0,3144,1,0
TXN0043129,2026-01-26 19:37:00,32.39,18,restaurant,online,4.4,0,75,0,0
TXN0043130,2026-01-26 19:37:00,184.3,17,utilities,card_present,12.3,1,3840,1,0
TXN0043131,2026-01-26 19:37:00,143.87,17,online_retail,mobile_app,3.3,0,912,0,0
TXN0043132,2026-01-26 19:39:00,88.35,20,restaurant,online,20.4,1,2745,0,0
TXN0043133,2026-01-26 19:40:00,233.96,11,travel,card_present,11.1,3,1109,0,0
TXN0043134,2026-01-26 19:40:00,39.3,7,travel,card_present,11.9,0,2951,0,0
TXN0043135,2026-01-26 19:42:00,46.94,18,online_retail,online,10.4,1,697,0,0
TXN0043136,2026-01-26 19:42:00,104.66,20,grocery,mobile_app,0.9,0,3333,0,0
TXN0043137,2026-01-26 19:46:00,159.97,16,grocery,mobile_app,2.1,3,844,0,0
TXN0043138,2026-01-26 19:47:00,55.94,17,restaurant,card_present,1.7,1,1641,1,0
TXN0043139,2026-01-26 19:48:00,34.65,11,fuel,mobile_app,1.7,0,721,0,0
TXN0043140,2026-01-26 19:48:00,51.88,9,online_retail,card_present,6.6,0,1434,0,0
TXN0043141,2026-01-26 19:48:00,29.42,10,grocery,mobile_app,11.8,0,1612,1,0
TXN0043142,2026-01-26 19:49:00,107.46,5,restaurant,card_present,11.0,0,990,0,0
TXN0043143,2026-01-26 19:52:00,73.48,15,grocery,card_present,15.5,1,296,0,0
TXN0043144,2026-01-26 19:52:00,48.3,19,grocery,mobile_app,5.4,3,3478,0,0
TXN0043145,2026-01-26 19:53:00,194.2,17,electronics,mobile_app,0.0,0,1134,0,0
TXN0043146,2026-01-26 19:54:00,44.47,18,fuel,card_present,0.8,1,3141,0,0
TXN0043147,2026-01-26 19:54:00,37.42,15,electronics,mobile_app,1.2,0,3207,0,0
TXN0043148,2026-01-26 19:55:00,27.8,5,utilities,card_present,7.3,1,470,0,0
TXN0043149,2026-01-26 19:56:00,106.22,21,fuel,card_present,1.1,1,710,0,0
TXN0043150,2026-01-26 19:57:00,105.84,12,grocery,card_present,4.0,2,1469,0,0
TXN0043151,2026-01-26 19:57:00,111.89,14,grocery,card_present,4.3,1,3877,0,0
TXN0043152,2026-01-26 19:59:00,169.97,12,fuel,card_present,2.9,0,3422,0,0
TXN0043153,2026-01-26 20:00:00,91.04,14,grocery,mobile_app,19.9,1,3684,0,0
TXN0043154,2026-01-26 20:02:00,43.53,10,grocery,online,10.5,1,1760,0,0
TXN0043155,2026-01-26 20:03:00,101.04,21,grocery,mobile_app,0.1,0,3023,0,0
TXN0043156,2026-01-26 20:04:00,52.96,19,online_retail,card_present,11.1,1,1847,0,0
TXN0043157,2026-01-26 20:04:00,123.97,8,grocery,online,3.3,1,3449,0,0
TXN0043158,2026-01-26 20:05:00,167.39,13,restaurant,card_present,0.4,0,3000,1,0
TXN0043159,2026-01-26 20:05:00,75.61,21,online_retail,card_present,28.5,0,3727,0,0
TXN0043160,2026-01-26 20:05:00,91.92,20,restaurant,mobile_app,0.2,0,2664,0,0
TXN0043161,2026-01-26 20:07:00,86.26,18,online_retail,online,2.1,0,2102,0,0
TXN0043162,2026-01-26 20:08:00,133.58,17,grocery,card_present,1.0,1,809,0,0
TXN0043163,2026-01-26 20:08:00,30.85,18,online_retail,card_present,24.7,0,3273,1,0
TXN0043164,2026-01-26 20:08:00,36.5,20,restaurant,mobile_app,3.2,2,2288,1,0
TXN0043165,2026-01-26 20:09:00,95.73,19,grocery,card_present,13.6,1,3334,0,0
TXN0043166,2026-01-26 20:09:00,75.88,12,restaurant,card_present,6.8,0,2686,0,0
TXN0043167,2026-01-26 20:10:00,76.6,10,grocery,card_present,3.4,0,898,0,0
TXN0043168,2026-01-26 20:10:00,89.2,15,grocery,mobile_app,11.0,0,3914,0,0
TXN0043169,2026-01-26 20:12:00,436.37,19,online_retail,online,127.3,4,3758,0,1
TXN0043170,2026-01-26 20:12:00,204.7,8,fuel,online,10.1,0,1774,0,0
TXN0043171,2026-01-26 20:13:00,9.21,17,restaurant,mobile_app,0.5,2,731,0,0
TXN0043172,2026-01-26 20:13:00,64.27,10,grocery,online,5.1,0,168,1,0
TXN0043173,2026-01-26 20:14:00,143.03,11,restaurant,online,5.0,0,3817,0,0
TXN0043174,2026-01-26 20:14:00,51.9,8,grocery,card_present,2.9,0,1506,0,0
TXN0043175,2026-01-26 20:16:00,30.44,14,grocery,online,3.8,2,1672,0,0
TXN0043176,2026-01-26 20:16:00,51.3,13,fuel,online,1.9,0,444,0,0
TXN0043177,2026-01-26 20:17:00,29.75,7,grocery,card_present,0.3,0,1651,0,0
TXN0043178,2026-01-26 20:22:00,48.66,12,fuel,online,7.0,0,3050,0,0
TXN0043179,2026-01-26 20:22:00,126.25,16,online_retail,card_present,9.4,1,652,0,0
TXN0043180,2026-01-26 20:22:00,96.29,15,electronics,card_present,0.2,1,3227,0,0
TXN0043181,2026-01-26 20:22:00,44.22,6,online_retail,online,7.3,0,3033,0,0
TXN0043182,2026-01-26 20:22:00,41.43,12,electronics,card_present,20.3,0,735,0,0
TXN0043183,2026-01-26 20:23:00,155.51,15,fuel,card_present,2.1,1,2911,0,0
TXN0043184,2026-01-26 20:27:00,43.99,10,restaurant,card_present,15.1,2,3318,0,0
TXN0043185,2026-01-26 20:28:00,59.09,8,grocery,mobile_app,0.2,0,3053,0,0
TXN0043186,2026-01-26 20:28:00,96.02,21,grocery,card_present,2.8,1,3417,0,0
TXN0043187,2026-01-26 20:29:00,65.17,15,online_retail,card_present,6.4,1,1648,0,0
TXN0043188,2026-01-26 20:29:00,25.34,13,fuel,card_present,1.5,0,3479,0,0
TXN0043189,2026-01-26 20:32:00,41.67,13,online_retail,card_present,12.8,1,2489,0,0
TXN0043190,2026-01-26 20:33:00,203.23,13,electronics,card_present,13.5,0,1380,0,0
TXN0043191,2026-01-26 20:34:00,33.33,19,fuel,mobile_app,5.0,1,1393,0,0
TXN0043192,2026-01-26 20:34:00,16.53,10,grocery,card_present,0.7,0,1723,0,0
TXN0043193,2026-01-26 20:34:00,19.34,21,electronics,mobile_app,0.0,0,1653,0,0
TXN0043194,2026-01-26 20:35:00,54.0,19,utilities,online,3.0,0,3456,0,0
TXN0043195,2026-01-26 20:36:00,69.22,14,electronics,mobile_app,11.3,0,3114,0,0
TXN0043196,2026-01-26 20:37:00,157.25,11,electronics,card_present,1.2,0,1473,0,0
TXN0043197,2026-01-26 20:38:00,94.07,19,electronics,mobile_app,17.1,2,550,0,0
TXN0043198,2026-01-26 20:41:00,103.84,14,grocery,card_present,13.5,0,2436,0,0
TXN0043199,2026-01-26 20:42:00,57.11,21,entertainment,online,26.9,3,2789,0,0
TXN0043200,2026-01-26 20:42:00,118.85,18,fuel,card_present,2.1,0,1217,0,0
TXN0043201,2026-01-26 20:43:00,160.24,18,utilities,card_present,6.8,0,1115,0,0
TXN0043202,2026-01-26 20:44:00,18.31,14,restaurant,card_present,2.2,0,1795,0,0
TXN0043203,2026-01-26 20:44:00,118.76,3,grocery,card_present,20.0,0,1767,0,0
TXN0043204,2026-01-26 20:46:00,76.64,21,online_retail,online,5.4,2,3057,0,0
TXN0043205,2026-01-26 20:46:00,131.08,16,electronics,card_present,0.7,1,2545,0,0
TXN0043206,2026-01-26 20:46:00,71.45,23,electronics,card_present,31.1,0,1858,0,0
TXN0043207,2026-01-26 20:47:00,42.88,21,grocery,online,24.0,1,343,0,0
TXN0043208,2026-01-26 20:47:00,648.19,12,electronics,online,321.4,4,1854,0,1
TXN0043209,2026-01-26 20:48:00,101.33,17,electronics,mobile_app,0.2,0,1655,0,0
TXN0043210,2026-01-26 20:48:00,40.96,10,restaurant,mobile_app,12.1,1,1328,0,0
TXN0043211,2026-01-26 20:49:00,222.19,13,fuel,mobile_app,14.7,2,2727,0,0
TXN0043212,2026-01-26 20:51:00,104.05,13,grocery,card_present,2.8,1,1394,0,0
TXN0043213,2026-01-26 20:51:00,92.06,7,restaurant,card_present,5.0,0,425,0,0
TXN0043214,2026-01-26 20:54:00,102.97,16,grocery,mobile_app,0.2,0,376,1,0
TXN0043215,2026-01-26 20:55:00,64.01,14,utilities,card_present,13.6,0,1199,0,0
TXN0043216,2026-01-26 20:57:00,196.92,15,electronics,online,3.3,2,3946,0,0
TXN0043217,2026-01-26 20:57:00,129.05,11,fuel,card_present,5.6,0,981,0,0
TXN0043218,2026-01-26 20:57:00,46.15,9,travel,card_present,45.2,0,43,0,0
TXN0043219,2026-01-26 20:58:00,59.23,19,travel,mobile_app,18.0,2,734,0,0
TXN0043220,2026-01-26 20:58:00,218.22,17,travel,card_present,4.7,0,2898,0,0
TXN0043221,2026-01-26 20:59:00,135.54,8,grocery,online,0.5,0,1696,1,0
TXN0043222,2026-01-26 20:59:00,53.54,13,fuel,card_present,4.0,0,2970,0,0
TXN0043223,2026-01-26 21:00:00,67.7,22,online_retail,online,10.1,1,700,0,0
TXN0043224,2026-01-26 21:00:00,27.21,5,online_retail,card_present,15.6,2,3371,0,0
TXN0043225,2026-01-26 21:02:00,215.71,16,grocery,card_present,12.7,3,2915,0,0
TXN0043226,2026-01-26 21:02:00,181.89,8,grocery,card_present,1.9,0,230,1,0
TXN0043227,2026-01-26 21:03:00,36.51,20,restaurant,mobile_app,4.5,0,3510,0,0
TXN0043228,2026-01-26 21:03:00,15.26,10,grocery,mobile_app,14.0,3,1300,0,0
TXN0043229,2026-01-26 21:04:00,211.47,11,restaurant,card_present,8.8,0,1620,0,0
TXN0043230,2026-01-26 21:05:00,154.07,20,fuel,card_present,12.2,0,2987,0,0
TXN0043231,2026-01-26 21:10:00,77.43,19,restaurant,card_present,3.4,0,440,0,0
TXN0043232,2026-01-26 21:10:00,121.95,17,grocery,card_present,9.7,0,840,0,0
TXN0043233,2026-01-26 21:10:00,303.66,16,electronics,online,122.2,8,924,0,1
TXN0043234,2026-01-26 21:11:00,47.82,16,fuel,card_present,2.7,1,3961,0,0
TXN0043235,2026-01-26 21:11:00,62.88,20,grocery,online,11.8,1,1786,0,0
TXN0043236,2026-01-26 21:12:00,62.86,10,electronics,online,14.1,1,2540,0,0
TXN0043237,2026-01-26 21:12:00,86.0,19,electronics,online,6.8,1,677,0,0
TXN0043238,2026-01-26 21:13:00,52.66,19,electronics,mobile_app,15.9,1,150,0,0
TXN0043239,2026-01-26 21:14:00,18.32,10,fuel,card_present,1.3,2,1701,0,0
TXN0043240,2026-01-26 21:17:00,54.46,12,online_retail,mobile_app,17.6,2,672,0,0
TXN0043241,2026-01-26 21:19:00,203.77,15,electronics,card_present,2.3,1,3215,0,0
TXN0043242,2026-01-26 21:19:00,229.23,11,restaurant,online,0.9,0,3962,0,0
TXN0043243,2026-01-26 21:20:00,78.36,11,travel,card_present,2.8,2,941,0,0
TXN0043244,2026-01-26 21:21:00,114.21,3,electronics,online,8.4,2,2355,0,0
TXN0043245,2026-01-26 21:21:00,18.53,17,online_retail,card_present,2.1,1,1455,0,0
TXN0043246,2026-01-26 21:21:00,72.46,9,grocery,mobile_app,3.3,0,3673,0,0
TXN0043247,2026-01-26 21:22:00,93.84,17,grocery,card_present,0.9,0,774,0,0
TXN0043248,2026-01-26 21:22:00,78.46,16,fuel,online,3.0,0,2590,0,0
TXN0043249,2026-01-26 21:23:00,25.8,4,electronics,card_present,1.5,2,1677,0,0
TXN0043250,2026-01-26 21:24:00,74.52,18,cash_advance,online,29.3,0,734,0,0
TXN0043251,2026-01-26 21:26:00,84.46,14,entertainment,card_present,16.5,0,1851,1,0
TXN0043252,2026-01-26 21:27:00,129.41,12,online_retail,online,9.9,0,1722,0,0
TXN0043253,2026-01-26 21:29:00,286.07,16,travel,card_present,1.7,0,1762,0,0
TXN0043254,2026-01-26 21:29:00,68.96,2,entertainment,card_present,12.3,2,1692,0,0
TXN0043255,2026-01-26 21:31:00,12.91,18,grocery,card_present,46.7,2,576,0,0
TXN0043256,2026-01-26 21:35:00,30.45,13,entertainment,card_present,17.8,1,1147,0,0
TXN0043257,2026-01-26 21:36:00,61.59,14,fuel,card_present,0.5,0,124,0,0
TXN0043258,2026-01-26 21:37:00,47.52,9,restaurant,online,2.8,0,1784,0,0
TXN0043259,2026-01-26 21:38:00,36.7,18,online_retail,card_present,14.9,3,584,0,0
TXN0043260,2026-01-26 21:39:00,45.82,8,fuel,card_present,16.8,1,3648,0,0
TXN0043261,2026-01-26 21:39:00,79.57,15,electronics,card_present,9.9,0,3345,0,0
TXN0043262,2026-01-26 21:39:00,44.88,12,restaurant,card_present,4.5,0,1879,0,0
TXN0043263,2026-01-26 21:39:00,277.34,11,electronics,card_present,3.1,1,3463,0,0
TXN0043264,2026-01-26 21:40:00,141.0,0,online_retail,mobile_app,21.1,0,524,0,0
TXN0043265,2026-01-26 21:40:00,61.55,11,electronics,card_present,16.2,0,170,0,0
TXN0043266,2026-01-26 21:41:00,20.14,19,fuel,online,4.6,1,3814,0,0
TXN0043267,2026-01-26 21:42:00,76.95,21,fuel,card_present,7.4,0,3169,0,0
TXN0043268,2026-01-26 21:42:00,59.28,21,restaurant,online,41.4,2,2590,0,0
TXN0043269,2026-01-26 21:43:00,180.03,9,electronics,card_present,8.3,0,126,0,0
TXN0043270,2026-01-26 21:43:00,138.46,17,online_retail,card_present,14.3,1,2429,0,0
TXN0043271,2026-01-26 21:43:00,98.52,9,restaurant,mobile_app,14.5,0,2513,0,0
TXN0043272,2026-01-26 21:43:00,64.49,11,electronics,mobile_app,3.5,0,361,0,0
TXN0043273,2026-01-26 21:43:00,95.13,20,entertainment,card_present,9.4,1,1437,0,0
TXN0043274,2026-01-26 21:45:00,69.93,9,restaurant,card_present,6.3,1,3914,0,0
TXN0043275,2026-01-26 21:46:00,144.84,8,restaurant,card_present,9.2,0,2568,0,0
TXN0043276,2026-01-26 21:46:00,50.06,17,restaurant,online,8.1,0,1402,0,0
TXN0043277,2026-01-26 21:46:00,70.91,20,fuel,online,3.8,0,2565,0,0
TXN0043278,2026-01-26 21:47:00,119.82,11,fuel,mobile_app,9.0,0,2384,0,0
TXN0043279,2026-01-26 21:48:00,64.36,12,restaurant,online,1.2,0,2207,0,0
TXN0043280,2026-01-26 21:48:00,186.4,14,entertainment,mobile_app,12.0,0,3061,0,0
TXN0043281,2026-01-26 21:48:00,50.25,11,fuel,online,11.6,0,749,0,0
TXN0043282,2026-01-26 21:48:00,53.9,18,grocery,mobile_app,23.5,0,2402,0,0
TXN0043283,2026-01-26 21:49:00,69.56,17,restaurant,card_present,9.7,0,1818,0,0
TXN0043284,2026-01-26 21:49:00,93.61,12,fuel,mobile_app,9.8,0,1549,0,0
TXN0043285,2026-01-26 21:50:00,94.54,22,restaurant,card_present,10.7,1,2833,1,0
TXN0043286,2026-01-26 21:50:00,94.0,11,restaurant,card_present,16.2,0,57,0,0
TXN0043287,2026-01-26 21:51:00,51.12,2,grocery,mobile_app,3.0,1,3576,0,0
TXN0043288,2026-01-26 21:52:00,12.58,17,grocery,card_present,5.4,0,3858,0,0
TXN0043289,2026-01-26 21:54:00,17.8,9,travel,card_present,2.3,0,1459,0,0
TXN0043290,2026-01-26 21:55:00,74.95,18,fuel,card_present,2.7,2,904,0,0
TXN0043291,2026-01-26 21:55:00,47.51,23,restaurant,card_present,7.5,0,2602,0,0
TXN0043292,2026-01-26 21:56:00,51.76,20,online_retail,card_present,20.5,0,329,0,0
TXN0043293,2026-01-26 21:56:00,71.12,13,grocery,mobile_app,2.4,0,31,0,0
TXN0043294,2026-01-26 21:57:00,120.52,21,fuel,card_present,5.5,1,1762,0,0
TXN0043295,2026-01-26 21:58:00,12.68,20,grocery,card_present,14.1,0,3554,0,0
TXN0043296,2026-01-26 22:00:00,41.14,11,electronics,card_present,12.4,0,1795,0,0
TXN0043297,2026-01-26 22:01:00,111.49,14,restaurant,card_present,0.7,1,1588,0,0
TXN0043298,2026-01-26 22:01:00,161.57,11,online_retail,card_present,1.0,0,202,0,0
TXN0043299,2026-01-26 22:01:00,262.23,20,fuel,mobile_app,5.2,0,2531,0,0
TXN0043300,2026-01-26 22:02:00,34.29,5,grocery,card_present,5.0,1,913,0,0
TXN0043301,2026-01-26 22:03:00,56.85,11,online_retail,card_present,6.2,1,256,1,0
TXN0043302,2026-01-26 22:03:00,120.39,14,grocery,card_present,5.3,0,1674,0,0
TXN0043303,2026-01-26 22:03:00,54.13,7,travel,online,15.2,0,3561,0,0
TXN0043304,2026-01-26 22:04:00,129.36,21,electronics,card_present,2.0,1,1536,0,0
TXN0043305,2026-01-26 22:05:00,27.54,0,electronics,card_present,4.3,1,193,0,0
TXN0043306,2026-01-26 22:06:00,19.36,21,fuel,mobile_app,2.2,0,1046,0,0
TXN0043307,2026-01-26 22:08:00,38.48,21,restaurant,card_present,4.1,1,1337,0,0
TXN0043308,2026-01-26 22:10:00,131.09,17,grocery,online,8.5,1,1628,0,0
TXN0043309,2026-01-26 22:10:00,83.63,19,online_retail,mobile_app,4.6,1,426,0,0
TXN0043310,2026-01-26 22:11:00,37.18,8,fuel,online,8.2,1,2782,0,0
TXN0043311,2026-01-26 22:11:00,19.86,15,grocery,card_present,7.3,1,1632,0,0
TXN0043312,2026-01-26 22:12:00,59.08,7,entertainment,mobile_app,7.6,0,318,0,0
TXN0043313,2026-01-26 22:13:00,62.43,18,grocery,mobile_app,11.5,1,2704,0,0
TXN0043314,2026-01-26 22:15:00,137.33,19,grocery,card_present,1.2,0,3834,0,0
TXN0043315,2026-01-26 22:16:00,104.52,17,grocery,online,0.9,0,1271,0,0
TXN0043316,2026-01-26 22:16:00,63.72,21,grocery,card_present,0.5,0,1559,0,0
TXN0043317,2026-01-26 22:17:00,117.47,15,electronics,mobile_app,17.7,0,3220,0,0
TXN0043318,2026-01-26 22:19:00,109.79,12,travel,mobile_app,0.3,2,2780,0,0
TXN0043319,2026-01-26 22:19:00,96.73,8,grocery,card_present,3.3,2,1850,0,0
TXN0043320,2026-01-26 22:19:00,135.04,11,fuel,card_present,10.3,1,2101,0,0
TXN0043321,2026-01-26 22:19:00,31.73,16,travel,mobile_app,21.7,1,1667,0,0
TXN0043322,2026-01-26 22:21:00,104.74,20,utilities,mobile_app,0.5,0,1322,0,0
TXN0043323,2026-01-26 22:22:00,57.49,11,grocery,card_present,2.6,0,1722,0,0
TXN0043324,2026-01-26 22:22:00,35.37,17,restaurant,online,20.3,1,1011,0,0
TXN0043325,2026-01-26 22:23:00,25.02,18,fuel,mobile_app,28.3,2,973,0,0
TXN0043326,2026-01-26 22:25:00,234.35,20,grocery,card_present,4.3,0,2237,0,0
TXN0043327,2026-01-26 22:26:00,44.01,10,restaurant,mobile_app,16.9,0,3135,0,0
TXN0043328,2026-01-26 22:27:00,22.18,10,grocery,card_present,5.0,3,3713,0,0
TXN0043329,2026-01-26 22:27:00,52.68,11,grocery,card_present,2.0,0,1124,0,0
TXN0043330,2026-01-26 22:27:00,60.37,11,restaurant,card_present,37.1,0,2882,0,0
TXN0043331,2026-01-26 22:27:00,65.21,10,restaurant,card_present,20.5,1,3782,0,0
TXN0043332,2026-01-26 22:27:00,114.66,10,fuel,card_present,5.0,0,3874,0,0
TXN0043333,2026-01-26 22:28:00,54.27,17,restaurant,online,8.0,0,2260,0,0
TXN0043334,2026-01-26 22:31:00,69.39,20,utilities,card_present,5.2,0,429,1,0
TXN0043335,2026-01-26 22:31:00,195.85,6,online_retail,mobile_app,6.6,0,1597,0,0
TXN0043336,2026-01-26 22:31:00,73.41,9,utilities,card_present,0.9,0,3939,0,0
TXN0043337,2026-01-26 22:33:00,34.82,16,entertainment,mobile_app,3.6,0,1276,0,0
TXN0043338,2026-01-26 22:34:00,128.81,8,fuel,mobile_app,18.0,2,448,0,0
TXN0043339,2026-01-26 22:35:00,23.67,8,travel,mobile_app,2.2,1,3716,0,0
TXN0043340,2026-01-26 22:35:00,127.3,5,restaurant,card_present,2.2,0,3575,0,0
TXN0043341,2026-01-26 22:35:00,117.57,8,grocery,card_present,8.2,0,923,0,0
TXN0043342,2026-01-26 22:35:00,79.44,19,grocery,mobile_app,25.3,2,3181,0,0
TXN0043343,2026-01-26 22:36:00,38.51,8,grocery,mobile_app,1.4,1,328,0,0
TXN0043344,2026-01-26 22:36:00,28.83,21,fuel,card_present,5.6,0,3397,0,0
TXN0043345,2026-01-26 22:37:00,141.56,19,fuel,online,8.2,0,3754,0,0
TXN0043346,2026-01-26 22:39:00,19.68,21,electronics,online,14.7,0,33,0,0
TXN0043347,2026-01-26 22:41:00,63.76,17,utilities,card_present,2.5,0,3593,0,0
TXN0043348,2026-01-26 22:42:00,147.19,19,fuel,mobile_app,8.3,0,2084,0,0
TXN0043349,2026-01-26 22:44:00,10.92,12,restaurant,online,1.0,1,3738,0,0
TXN0043350,2026-01-26 22:44:00,11.28,11,grocery,card_present,1.4,1,1961,0,0
TXN0043351,2026-01-26 22:45:00,22.5,18,utilities,card_present,0.6,0,2447,0,0
TXN0043352,2026-01-26 22:47:00,51.28,9,utilities,card_present,2.8,2,1075,0,0
TXN0043353,2026-01-26 22:47:00,34.58,12,utilities,card_present,6.0,0,3753,0,0
TXN0043354,2026-01-26 22:48:00,15.76,14,grocery,online,5.6,1,1121,0,0
TXN0043355,2026-01-26 22:48:00,120.57,19,grocery,mobile_app,14.7,1,1164,0,0
TXN0043356,2026-01-26 22:49:00,97.1,10,grocery,card_present,9.6,0,459,0,0
TXN0043357,2026-01-26 22:49:00,52.05,15,electronics,card_present,4.9,2,866,0,0
TXN0043358,2026-01-26 22:49:00,32.2,21,fuel,mobile_app,35.5,1,232,0,0
TXN0043359,2026-01-26 22:49:00,91.56,12,grocery,online,4.1,1,2486,0,0
TXN0043360,2026-01-26 22:53:00,14.88,14,grocery,card_present,21.9,0,595,0,0
TXN0043361,2026-01-26 22:56:00,125.01,10,grocery,card_present,12.2,2,2033,0,0
TXN0043362,2026-01-26 22:56:00,99.14,8,grocery,online,1.8,0,3134,0,0
TXN0043363,2026-01-26 22:56:00,122.68,15,grocery,card_present,0.3,0,2460,0,0
TXN0043364,2026-01-26 23:00:00,60.67,4,restaurant,mobile_app,0.3,0,2663,0,0
TXN0043365,2026-01-26 23:01:00,49.72,8,grocery,online,9.9,1,1718,0,0
TXN0043366,2026-01-26 23:01:00,67.95,19,jewelry,card_present,2.6,0,930,0,0
TXN0043367,2026-01-26 23:02:00,179.21,8,fuel,card_present,8.6,1,3412,0,0
TXN0043368,2026-01-26 23:02:00,22.42,19,online_retail,card_present,11.5,0,1759,0,0
TXN0043369,2026-01-26 23:03:00,122.95,5,grocery,mobile_app,8.9,1,2270,0,0
